SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3,Enrollment_Class,Enrollment_Class_Calculated
4262,0,Marion,Marion HS,Eagles,Maroon & White,West Michigan 'D' League,6994,,#003366,4877.JPG,D,,151,Marion,MI,2213 Twenty Mile Rd,PO Box 0,49665,(231) 743-2836 ext. 2,(231) 743-9622,marion,"https://maps.google.com/maps?q=Marion+2213 Twenty Mile Rd+PO Box 0+Marion, MI, 49665",http://www.marion.k12.mi.us/contact-us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 151.</td></tr><tr><td>9</td><td>25</td><td>23</td><td>48</td></tr><tr><td>10</td><td>14</td><td>12</td><td>26</td></tr><tr><td>11</td><td>21</td><td>18</td><td>39</td></tr><tr><td>12</td><td>15</td><td>23</td><td>38</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 25, 'GirlsCount': 23, 'CombinedCount': 48}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 14, 'GirlsCount': 12, 'CombinedCount': 26}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 21, 'GirlsCount': 18, 'CombinedCount': 39}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 15, 'GirlsCount': 23, 'CombinedCount': 38}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10350,4877.0,Marion (4877),44.1016937,-85.1313648,Marion HS,McBain HS,Evart HS,0.1242392205104124,7.496272318097756,15.490804474857224,Div_3,B
4263,0,Onsted,Onsted HS,Wildcats,Purple & Gold,Lenawee County Athletic Assn,6939,,#003366,4263.png,B,,430,Onsted,MI,10109 Slee Rd,,49265,(517) 467-2210,(517) 467-5601,onsted,"https://maps.google.com/maps?q=Onsted+10109 Slee Rd++Onsted, MI, 49265",http://www.onsted.k12.mi.us/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 428.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>69</td><td>44</td><td>113</td></tr><tr><td>10</td><td>52</td><td>51</td><td>103</td></tr><tr><td>11</td><td>57</td><td>41</td><td>98</td></tr><tr><td>12</td><td>53</td><td>60</td><td>113</td></tr><tr><td>Other programs draw</td><td>3</td><td>0</td><td>3</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 69, 'GirlsCount': 44, 'CombinedCount': 113}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 52, 'GirlsCount': 51, 'CombinedCount': 103}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 57, 'GirlsCount': 41, 'CombinedCount': 98}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 53, 'GirlsCount': 60, 'CombinedCount': 113}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 3, 'GirlsCount': 0, 'CombinedCount': 3}]",https://gofan.co/app/school/MI3425,4885.0,Onsted (4885),41.9974269,-84.19270379999999,Onsted Community High School,Onsted HS,Addison HS,0.071685288158649,0.0717375717811507,7.55734688058444,Div_2,C
4264,0,Detroit Cass Tech,Cass Technical HS,Technicians,Forest Green & White,Detroit Public Schools League,6912,,#003366,,A,,2398,Detroit,MI,2501 2nd Ave,,48201,(313) 263-2000,(313) 263-2001,casstech,"https://maps.google.com/maps?q=Detroit Cass Tech+2501 2nd Ave++Detroit, MI, 48201",https://www.detroitk12.org/casstech,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 2396.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>199</td><td>387</td><td>586</td></tr><tr><td>10</td><td>218</td><td>412</td><td>630</td></tr><tr><td>11</td><td>196</td><td>412</td><td>608</td></tr><tr><td>12</td><td>230</td><td>344</td><td>574</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 199, 'GirlsCount': 387, 'CombinedCount': 586}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 218, 'GirlsCount': 412, 'CombinedCount': 630}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 196, 'GirlsCount': 412, 'CombinedCount': 608}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 230, 'GirlsCount': 344, 'CombinedCount': 574}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9907,4893.0,Detroit Cass Tech (4893),42.3388017,-83.0605551,Detroit Martin Luther King HS,Hamtramck High School,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,2.4310067960551205,3.8019667225475655,6.781054628777258,Div_1,D
4265,0,Belding,Belding Area HS,Black Knights,Orange & Black,OK Conference ,6963,,#003366,4265.png,B,,571,Belding,MI,850 Hall St,,48809,(616) 794-4900,(616) 794-4956,belding,"https://maps.google.com/maps?q=Belding+850 Hall St++Belding, MI, 48809",http://www.bas-k12.org,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 569.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>66</td><td>65</td><td>131</td></tr><tr><td>10</td><td>77</td><td>69</td><td>146</td></tr><tr><td>11</td><td>64</td><td>51</td><td>115</td></tr><tr><td>12</td><td>88</td><td>91</td><td>179</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 66, 'GirlsCount': 65, 'CombinedCount': 131}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 77, 'GirlsCount': 69, 'CombinedCount': 146}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 64, 'GirlsCount': 51, 'CombinedCount': 115}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 88, 'GirlsCount': 91, 'CombinedCount': 179}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10186,4902.0,Belding (4902),43.0912174,-85.2214561,Belding HS,Greenville HS,Saranac HS - high school,0.1533286176024292,7.003808192712596,11.327544412056774,Div_2,C
4266,0,Atlanta,Atlanta HS,Huskies,Green & White,North Star League,6956,,#003366,4927.JPG,D,,95,Atlanta,MI,10500 County Rd  489,,49709,(989) 916-2210,(989) 785-2588,atlanta,"https://maps.google.com/maps?q=Atlanta+10500 County Rd  489++Atlanta, MI, 49709",http://www.atlantaschools.us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 95.</td></tr><tr><td>9</td><td>11</td><td>13</td><td>24</td></tr><tr><td>10</td><td>12</td><td>13</td><td>25</td></tr><tr><td>11</td><td>12</td><td>13</td><td>25</td></tr><tr><td>12</td><td>12</td><td>9</td><td>21</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 11, 'GirlsCount': 13, 'CombinedCount': 24}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 12, 'GirlsCount': 13, 'CombinedCount': 25}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 12, 'GirlsCount': 13, 'CombinedCount': 25}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 12, 'GirlsCount': 9, 'CombinedCount': 21}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10302,4927.0,Atlanta (4927),44.99467,-84.148984,Atlanta HS,Hillman HS,Johannesburg-Lewiston HS,0.0813204312837926,12.47298575504127,14.847331001309444,Div_3,B
4267,0,Berkley,Berkley HS,Bears,Maroon & Blue,Oakland Activities Association,6962,,#003366,4267.jpg,A,,1254,Berkley,MI,2325 Catalpa,,48072,(248) 837-8100,(248) 544-5860,berkley,"https://maps.google.com/maps?q=Berkley+2325 Catalpa++Berkley, MI, 48072",http://www.berkleyschools.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1254.</td></tr><tr><td>9</td><td>139</td><td>162</td><td>301</td></tr><tr><td>10</td><td>148</td><td>160</td><td>308</td></tr><tr><td>11</td><td>134</td><td>146</td><td>280</td></tr><tr><td>12</td><td>161</td><td>181</td><td>342</td></tr><tr><td>Other programs draw</td><td>18</td><td>5</td><td>23</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 139, 'GirlsCount': 162, 'CombinedCount': 301}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 148, 'GirlsCount': 160, 'CombinedCount': 308}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 134, 'GirlsCount': 146, 'CombinedCount': 280}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 161, 'GirlsCount': 181, 'CombinedCount': 342}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 18, 'GirlsCount': 5, 'CombinedCount': 23}]",https://gofan.co/app/school/MI9894,4935.0,Berkley (4935),42.4955252,-83.1803915,Brother Rice High School,Clawson HS,Southfield Christian HS,3.3790515375206858,3.430761064682443,3.9731073590926336,Div_1,D
4268,0,Flat Rock,Flat Rock HS,Rams,Green & Athletic Gold,Huron League,6924,,#003366,mhsaasize/4943.png,B,,491,Flat Rock,MI,25600 Seneca,,48134,(734) 535-6600,(734) 535-6601,flatrock,"https://maps.google.com/maps?q=Flat Rock+25600 Seneca++Flat Rock, MI, 48134",http://flatrockschools.org/education/school/school.php?sectionid=5&sc_id=1189450294,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 491.</td></tr><tr><td>9</td><td>70</td><td>64</td><td>134</td></tr><tr><td>10</td><td>60</td><td>70</td><td>130</td></tr><tr><td>11</td><td>59</td><td>49</td><td>108</td></tr><tr><td>12</td><td>50</td><td>63</td><td>113</td></tr><tr><td>Other programs draw</td><td>4</td><td>2</td><td>6</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 70, 'GirlsCount': 64, 'CombinedCount': 134}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 60, 'GirlsCount': 70, 'CombinedCount': 130}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 59, 'GirlsCount': 49, 'CombinedCount': 108}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 50, 'GirlsCount': 63, 'CombinedCount': 113}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 4, 'GirlsCount': 2, 'CombinedCount': 6}]",https://gofan.co/app/school/MI9954,4943.0,Flat Rock (4943),42.1002892,-83.28229130000001,Flat Rock HS,Brownstone Woodhaven HS,Gibraltar Carlson HS,0.2472822205198318,1.5855273961683716,3.818748652398089,Div_2,C
4269,0,Rapid River,Rapid River HS,Rockets,Purple & Gold,,0,,#003366,4951.JPG,D,,109,Rapid River,MI,10070 Highway US 2,,49878,(906) 474-6411,(906) 474-9883,rapidriver,https://goo.gl/maps/jaQssypYtUm8PYAQ6,http://www.rapidriverschools.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 109.</td></tr><tr><td>9</td><td>10</td><td>8</td><td>18</td></tr><tr><td>10</td><td>14</td><td>13</td><td>27</td></tr><tr><td>11</td><td>17</td><td>16</td><td>33</td></tr><tr><td>12</td><td>18</td><td>13</td><td>31</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 10, 'GirlsCount': 8, 'CombinedCount': 18}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 14, 'GirlsCount': 13, 'CombinedCount': 27}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 17, 'GirlsCount': 16, 'CombinedCount': 33}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 18, 'GirlsCount': 13, 'CombinedCount': 31}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI19272,4951.0,Rapid River (4951),45.9146181,-86.9262777,Gladstone High School,Escanaba HS,Eben Junction Superior Central HS,6.612686549994419,14.90763004794238,30.121420747755437,Div_3,B
4270,0,Birch Run,Birch Run HS,Panthers,Blue & Gold,Tri-Valley Conference,6991,,#003366,4270.jpg,B,,583,Birch Run,MI,12450 Church St,,48415,(989) 624-9392,(989) 624-8502,birchrun,"https://maps.google.com/maps?q=Birch Run+12450 Church St++Birch Run, MI, 48415",http://www.birchrunschools.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 583.</td></tr><tr><td>9</td><td>84</td><td>77</td><td>161</td></tr><tr><td>10</td><td>72</td><td>74</td><td>146</td></tr><tr><td>11</td><td>71</td><td>74</td><td>145</td></tr><tr><td>12</td><td>64</td><td>67</td><td>131</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 84, 'GirlsCount': 77, 'CombinedCount': 161}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 72, 'GirlsCount': 74, 'CombinedCount': 146}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 71, 'GirlsCount': 74, 'CombinedCount': 145}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 64, 'GirlsCount': 67, 'CombinedCount': 131}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4072,4968.0,Birch Run (4968),43.2455117,-83.7958675,Birch Run HS,Clio HS,Montrose HS,0.267210655249141,5.461409628655584,6.207719542607997,Div_2,C
4271,0,Otsego,Otsego HS,Bulldogs,Navy Blue & Vegas Gold,Wolverine Conference,6997,,#003366,,B,,712,Otsego,MI,550 Washington St,,49078,(269) 694-7405,(269) 694-7499,otsego,"https://maps.google.com/maps?q=Otsego+550 Washington St++Otsego, MI, 49078",http://www.otsegops.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 712.</td></tr><tr><td>9</td><td>115</td><td>99</td><td>214</td></tr><tr><td>10</td><td>82</td><td>88</td><td>170</td></tr><tr><td>11</td><td>85</td><td>79</td><td>164</td></tr><tr><td>12</td><td>77</td><td>87</td><td>164</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 115, 'GirlsCount': 99, 'CombinedCount': 214}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 82, 'GirlsCount': 88, 'CombinedCount': 170}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 85, 'GirlsCount': 79, 'CombinedCount': 164}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 77, 'GirlsCount': 87, 'CombinedCount': 164}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10249,4984.0,Otsego (4984),42.45546359999999,-85.7113663,Otsego HS,Plainwell HS,Martin HS,0.2423186635021657,3.932817884169995,6.803574233019205,Div_2,C
4272,0,Detroit Henry Ford,Henry Ford HS,Trojans,Brown & Gold,Detroit Public Schools League,6912,,#003366,4272.jpg,A,,859,Detroit,MI,20000 Evergreen Rd,,48219,(313) 494-7567,(313) 494-7565,henryford,"https://maps.google.com/maps?q=Detroit Henry Ford+20000 Evergreen Rd++Detroit, MI, 48219",http://fordhigh.mi.eah.schoolinsites.com,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 859.</td></tr><tr><td>9</td><td>131</td><td>115</td><td>246</td></tr><tr><td>10</td><td>143</td><td>114</td><td>257</td></tr><tr><td>11</td><td>109</td><td>94</td><td>203</td></tr><tr><td>12</td><td>73</td><td>80</td><td>153</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 131, 'GirlsCount': 115, 'CombinedCount': 246}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 143, 'GirlsCount': 114, 'CombinedCount': 257}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 109, 'GirlsCount': 94, 'CombinedCount': 203}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 73, 'GirlsCount': 80, 'CombinedCount': 153}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9973,4992.0,Detroit Henry Ford (4992),42.4391984,-83.2365482,Detroit U of D Jesuit High School - IHM Field,Detroit Mumford HS,Southfield Christian HS,1.545004775870456,4.002357604384288,4.299163859551502,Div_1,D
4273,0,Lake City,Lake City Area HS,Trojans,Red & Black,Highland Conference,6923,,#003366,4273.png,C,,368,Lake City,MI,251 E Russell St,PO Box 900,49651,(231) 839-6600,(231) 839-6031,lakecity,"https://maps.google.com/maps?q=Lake City+251 E Russell St+PO Box 900+Lake City, MI, 49651",http://lakecityschools.net,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 368.</td></tr><tr><td>9</td><td>60</td><td>47</td><td>107</td></tr><tr><td>10</td><td>43</td><td>56</td><td>99</td></tr><tr><td>11</td><td>33</td><td>41</td><td>74</td></tr><tr><td>12</td><td>39</td><td>49</td><td>88</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 60, 'GirlsCount': 47, 'CombinedCount': 107}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 43, 'GirlsCount': 56, 'CombinedCount': 99}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 33, 'GirlsCount': 41, 'CombinedCount': 74}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 39, 'GirlsCount': 49, 'CombinedCount': 88}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10343,5009.0,Lake City (5009),44.3352872,-85.2150455,Lake City HS,McBain HS,Manton HS,0.4403903677192604,9.666487006677151,10.819608426846443,Div_2,C
4274,0,Burton Atherton,Atherton HS,Wolverines,Black/White/Silver,,0,,#003366,,C,,298,Burton,MI,3354 S Genesee Rd,,48519,(810) 591-9184,(810) 591-9180,atherton,"https://maps.google.com/maps?q=Burton Atherton+3354 S Genesee Rd++Burton, MI, 48519",http://www.athertonschools.org/High%20School.htm,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 296.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>33</td><td>35</td><td>68</td></tr><tr><td>10</td><td>34</td><td>35</td><td>69</td></tr><tr><td>11</td><td>24</td><td>33</td><td>57</td></tr><tr><td>12</td><td>22</td><td>31</td><td>53</td></tr><tr><td>Other programs draw</td><td>36</td><td>15</td><td>51</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 33, 'GirlsCount': 35, 'CombinedCount': 68}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 34, 'GirlsCount': 35, 'CombinedCount': 69}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 24, 'GirlsCount': 33, 'CombinedCount': 57}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 22, 'GirlsCount': 31, 'CombinedCount': 53}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 36, 'GirlsCount': 15, 'CombinedCount': 51}]",https://gofan.co/app/school/MI4038,5017.0,Burton Atherton (5017),42.9797772,-83.6150766,Burton Atherton HS,Burton Bendle HS,Burton Bentley HS,0.1137353065342992,2.2897838863228586,3.3728583132018914,Div_2,C
