ProperName,PopularName,ProperName_Score,PopularName_Score,MHSAA_SchoolId,SchoolInfo_Index,School_Name,City
clawson middle school,Clawson Middle School,82,72,4822,1271,west middle school,ROCHESTER HILLS
grosse ile middle school,Grosse Ile Middle School,83,70,4824,496,grosse ile high school,GROSSE ILE
reed city middle school,Reed City Middle School,82,68,4825,1024,reed city high school,REED CITY
muir middle school,Muir Middle School,83,72,4826,524,hart middle school,ROCHESTER HILLS
burr oak middle school,Burr Oak Middle School,81,67,4827,156,burr oak high school,Burr Oak
ashley middle school,Ashley Middle School,79,70,4828,55,ashley high school,Ashley
superior central middle school,Superior Central Middle School,87,75,4829,1140,superior central school,Eben Junction
lakeville middle school,LakeVille Middle School,82,71,4830,692,lakeville high school,OTISVILLE
croswell lexington middle sch,Croswell Lexington Middle Sch,79,69,4831,313,croswelllexington high school,CROSWELL
bradford academy middle school,Southfield Bradford Middle School,75,63,4832,302,countryside academy middlehigh school,BENTON HARBOR
ellsworth middle school,Ellsworth Middle School,83,68,4833,1271,west middle school,ROCHESTER HILLS
richmond middle school,Richmond Middle School,82,73,4835,508,hamilton middle school,HAMILTON
eastpointe middle school,Eastpointe Middle School,83,74,4836,376,eastpointe high school,EASTPOINTE
belding middle school,Belding Middle School,80,70,4837,93,belding high school,BELDING
highland middle school,Highland Middle School,84,74,4838,548,highland pines school,CARO
spring lake middle school,Spring Lake Middle School,83,71,4840,1111,spring lake high school,SPRING LAKE
river valley middle school,River Valley Middle School,93,79,4842,1038,river valley middlehigh school,THREE OAKS
stevenson middle school,Stevenson Middle School,82,73,4843,1127,stevenson high school,LIVONIA
upton middle school,Upton Middle School,83,73,4846,508,hamilton middle school,HAMILTON
davis middle school,Davis Middle School,81,70,4847,524,hart middle school,ROCHESTER HILLS
vicksburg middle school,Vicksburg Middle School,82,73,4848,1217,vicksburg high school,VICKSBURG
bloomfield hills middle school,Bloomfield Hills Middle School,86,76,4850,122,bloomfield hills high school,BLOOMFIELD TOWNSHIP
britton-macon area school,Britton-Macon Area School,78,70,4851,938,ontonagon area school,ONTONAGON
jackson park middle school,Jackson Park Middle School,74,65,4854,1385,jackson christian middle/high school,JACKSON
clio middle school,Clio Middle School,80,70,4855,508,hamilton middle school,HAMILTON
mona shores middle school,Mona Shores Middle School,83,71,4856,838,mona shores high school,MUSKEGON
northwestern middle school,Northwestern Middle School,82,73,4858,1271,west middle school,ROCHESTER HILLS
evart middle school,Evart Middle School,92,81,4859,524,hart middle school,ROCHESTER HILLS
onekama middle school,Onekama Middle School,77,67,4860,524,hart middle school,ROCHESTER HILLS
byron center west middle school,Byron Center West Middle School,76,66,4861,160,byron center charter school,BYRON CENTER
smith middle school,Smith Middle School,86,73,4862,1271,west middle school,ROCHESTER HILLS
almont middle school,Almont Middle School,86,71,4863,508,hamilton middle school,HAMILTON
monroe middle school,Monroe Middle School,81,71,4864,508,hamilton middle school,HAMILTON
shelby middle school,Shelby Middle School,84,74,4865,237,cheboygan middle school,CHEBOYGAN
vanderbilt jhs,Vanderbilt JHS,67,56,4866,1207,vanderbilt area school,VANDERBILT
powell middle school,Powell Middle School,84,74,4867,1271,west middle school,ROCHESTER HILLS
geisler middle school,Geisler Middle School,82,72,4868,1271,west middle school,ROCHESTER HILLS
vulcan middle school,Vulcan Middle School,79,70,4869,237,cheboygan middle school,CHEBOYGAN
baldwin street middle school,Baldwin Street Middle School,74,65,4870,524,hart middle school,ROCHESTER HILLS
manton middle school,Manton Middle School,86,76,4871,508,hamilton middle school,HAMILTON
charlevoix middle school,Charlevoix Middle School,91,79,4874,228,charlevoix middle high school,CHARLEVOIX
mc bain middle school,McBain Middle School,82,71,4875,237,cheboygan middle school,CHEBOYGAN
saline middle school,Saline Middle School,81,71,4876,508,hamilton middle school,HAMILTON
patrick henry middle school,Patrick Henry Middle School,75,65,4877,1033,reuther middle school,ROCHESTER HILLS
our lady of lake huron,Our Lady Of Lake Huron,64,47,4878,1424,our lady of the lakes catholic school,WATERFORD
carrollton middle school,Carrollton Middle School,83,74,4879,194,carrollton high school,SAGINAW
north central middle school,North Central Middle School,79,71,4881,1033,reuther middle school,ROCHESTER HILLS
clinton middle school,Clinton Middle School,84,74,4882,508,hamilton middle school,HAMILTON
hartford middle school,Hartford Middle School,90,75,4883,524,hart middle school,ROCHESTER HILLS
simpson middle school,Simpson Middle School,79,70,4884,508,hamilton middle school,HAMILTON
milan middle school,Milan Middle School,88,73,4885,508,hamilton middle school,HAMILTON
hastings middle school,Hastings Middle School,85,71,4886,524,hart middle school,ROCHESTER HILLS
dowagiac middle school,Dowagiac Middle School,77,68,4887,926,oakridge middle school,MUSKEGON
byron middle school,Byron Middle School,81,70,4888,237,cheboygan middle school,CHEBOYGAN
west middle school,Grand Blanc West Middle School,100,62,4889,1271,west middle school,ROCHESTER HILLS
houghton middle school,Houghton Middle School,82,73,4891,508,hamilton middle school,HAMILTON
rapid river middle school,Rapid River MS,77,52,4892,926,oakridge middle school,MUSKEGON
homer middle school,Homer Middle School,86,70,4893,524,hart middle school,ROCHESTER HILLS
martin g atkins middle school,Saginaw Martin G Atkins,73,54,4894,100,benjamin franklin middle school,WAYNE
springport middle school,Springport Middle School,83,74,4895,1112,springport high school,SPRINGPORT
ishpeming middle school,Ishpeming Middle School,82,73,4896,613,ishpeming high school,ISHPEMING
morley stanwood middle school,Morley Stanwood Middle School,86,75,4898,849,morley stanwood high school,MORLEY
benzie central middle school,Benzie Central Middle School,81,70,4901,105,benzie central sr high school,BENZONIA
godwin heights middle school,Godwin Heights Middle School,75,66,4902,467,godwin heights senior high school,GRAND RAPIDS
jean k harker middle school,Jean K Harker Middle School,76,63,4903,524,hart middle school,ROCHESTER HILLS
le white middle school,LE White Middle School,80,70,4904,524,hart middle school,ROCHESTER HILLS
chassell middle school,Chassell Middle School,80,70,4905,524,hart middle school,ROCHESTER HILLS
bellevue 7th/8th,Bellevue 7th/8th,54,49,4906,97,bellevue jrsr high school,BELLEVUE
carman-ainsworth middle school,Flint Carman-Ainsworth Middle School,84,67,4907,190,carmanainsworth high school,Flint
whiteford middle school,Whiteford Middle School,82,73,4908,1289,whiteford high school,OTTAWA LAKE
swartz creek middle school,Swartz Creek Middle School,84,72,4910,1145,swartz creek high school,SWARTZ CREEK
owosso middle school,Owosso Middle School,84,74,4911,1271,west middle school,ROCHESTER HILLS
grass lake middle school,Grass Lake Middle School,83,70,4912,487,grass lake high school,GRASS LAKE
boulan park middle school,Boulan Park Middle School,75,65,4913,237,cheboygan middle school,CHEBOYGAN
mar lee middle school,Mar Lee Middle School,82,72,4915,524,hart middle school,ROCHESTER HILLS
phoenix middle school,Saginaw Phoenix Middle School,80,72,4916,1205,van hoosen middle school,ROCHESTER HILLS
wilkinson middle school,Wilkinson Middle School,80,71,4917,508,hamilton middle school,HAMILTON
mendon middle school,Mendon Middle School,91,77,4918,810,mendon middlehigh school,MENDON
franklin middle school,Franklin Middle School,83,72,4919,100,benjamin franklin middle school,WAYNE
durand middle school,Durand Middle School,79,68,4921,524,hart middle school,ROCHESTER HILLS
tri county middle school,Tri County Middle School,76,67,4923,524,hart middle school,ROCHESTER HILLS
vestaburg middle school,Vestaburg Middle School,83,73,4924,1271,west middle school,ROCHESTER HILLS
gaylord middle school,Gaylord Middle School,82,72,4926,524,hart middle school,ROCHESTER HILLS
thornapple kellogg middle school,Thornapple Kellogg Middle School,87,77,4929,1169,thornapple kellogg high school,MIDDLEVILLE
lake city middle school,Lake City Middle School,82,68,4930,675,lake city high school,Lake City
litchfield middle school,Litchfield Middle School,83,74,4932,748,litchfield high school,LITCHFIELD
marysville middle school,Marysville Middle School,86,75,4933,803,mayville middle high school,MAYVILLE
allendale middle school,Allendale Middle School,82,73,4935,36,allendale high school,ALLENDALE
freeland middle school,Freeland Middle School,80,70,4936,437,freeland middle schoolhigh school,FREELAND
oj dejonge middle school,OJ DeJonge MS,78,35,4937,926,oakridge middle school,MUSKEGON
union city middle school,Union City Middle School,83,70,4940,1187,union city high school,UNION CITY
dunckel middle school,Dunckel Middle School,77,67,4941,1271,west middle school,ROCHESTER HILLS
pinconning middle school,Pinconning Middle School,83,74,4942,987,pinconning high school,PINCONNING
anchor bay middle school-north,Anchor Bay Middle School-North,73,62,4945,43,anchor bay high school,IRA
fairview middle school,Fairview MS,82,62,4946,926,oakridge middle school,MUSKEGON
van hoosen middle school,Van Hoosen Middle School,100,83,4947,1205,van hoosen middle school,ROCHESTER HILLS
harbor springs middle school,Harbor Springs Middle School,85,74,4948,515,harbor springs high school,HARBOR SPGS
orchard view middle school,Orchard View Middle School,84,72,4951,941,orchard view high school,MUSKEGON
central lake middle school,Central Lake Middle School,79,68,4952,218,central lake public schools,Central Lake
brethren middle school,Brethren Middle School,88,79,4953,1033,reuther middle school,ROCHESTER HILLS
greenville middle school,Greenville Middle School,76,67,4954,1033,reuther middle school,ROCHESTER HILLS
south lake middle school,South Lake Middle School,83,71,4955,1094,south lake high school,SAINT CLAIR SHORES
hanover-horton middle school,Hanover-Horton Middle School,83,72,4957,512,hanoverhorton high school,HORTON
oakridge middle school,Oakridge Middle School,100,86,4958,926,oakridge middle school,MUSKEGON
west hills middle school,West Hills Middle School,86,71,4959,1271,west middle school,ROCHESTER HILLS
wayland union middle school,Wayland Union Middle School,75,67,4960,1205,van hoosen middle school,ROCHESTER HILLS
crary middle school,Crary Middle School,86,76,4961,524,hart middle school,ROCHESTER HILLS
st johns middle school,St Johns Middle School,81,68,4962,1118,st johns high school,SAINT JOHNS
western middle school,Western Middle School,92,77,4964,1271,west middle school,ROCHESTER HILLS
dundee middle school,Dundee Middle School,79,68,4965,1271,west middle school,ROCHESTER HILLS
aspen ridge middle school,Aspen Ridge Middle School,85,68,4966,926,oakridge middle school,MUSKEGON
allen park middle school,Allen Park Middle School,83,70,4967,35,allen park high school,ALLEN PARK
sparta middle school,Sparta Middle School,89,79,4970,524,hart middle school,ROCHESTER HILLS
lumen christi school 7/8,Lumen Christi 7/8,75,52,4971,1334,calhoun christian school,BATTLE CREEK
haslett middle school,Haslett Middle School,87,72,4973,524,hart middle school,ROCHESTER HILLS
goodrich middle school,Goodrich Middle School,81,71,4974,471,goodrich high school,GOODRICH
donald l pavlik middle school,Donald L Pavlik Middle School,67,60,4975,100,benjamin franklin middle school,WAYNE
republic-michigamme middle school,Republic-Michigamme Middle School,86,76,4976,1032,republicmichigamme school,REPUBLIC
ow best middle school,OW Best Middle School,92,77,4977,1271,west middle school,ROCHESTER HILLS
scripps middle school,Scripps Middle School,77,67,4978,524,hart middle school,ROCHESTER HILLS
arenac eastern middle school,Arenac Eastern Middle School,78,69,4980,1033,reuther middle school,ROCHESTER HILLS
alanson middle school,Alanson Middle School,84,71,4981,508,hamilton middle school,HAMILTON
stout middle school,Stout Middle School,86,70,4983,1271,west middle school,ROCHESTER HILLS
reuther middle school,Reuther Middle School,100,86,4984,1033,reuther middle school,ROCHESTER HILLS
immac conception middle sch,Immac Conception Middle Sch,63,55,4985,1205,van hoosen middle school,ROCHESTER HILLS
springfield middle school,Springfield Middle School,77,68,4987,926,oakridge middle school,MUSKEGON
pewamo-westphalia middle school,Pewamo-Westphalia Middle School,92,80,4988,980,pewamowestphalia middlehigh school,WESTPHALIA
dewitt middle school,DeWitt Middle School,84,74,4990,1271,west middle school,ROCHESTER HILLS
manistee middle school,Manistee Middle School,90,78,4993,776,manistee middle high school,MANISTEE
central montcalm middle school,Central Montcalm Middle School,92,80,4994,220,central montcalm middle high school,STANTON
morenci middle school,Morenci Middle School,82,71,4995,847,morenci middle and high school,MORENCI
waldron middle school,Waldron Middle School,84,74,4996,508,hamilton middle school,HAMILTON
holland christian middle school,Holland Christian Middle School,80,73,4997,1422,oakland christian school,AUBURN HILLS
quincy middle school,Quincy Middle School,79,68,4998,1017,quincy high school,QUINCY
lawton middle school,Lawton Middle School,86,76,5001,508,hamilton middle school,HAMILTON
schoolcraft middle school,Schoolcraft Middle School,83,75,5004,1079,schoolcraft high school,SCHOOLCRAFT
mason middle school,Erie Mason Middle School,83,67,5005,508,hamilton middle school,HAMILTON
onaway middle school,Onaway Middle School,79,68,5006,524,hart middle school,ROCHESTER HILLS
north huron middle school,North Huron Middle School,84,70,5007,898,north huron school,KINDE
mackinaw city middle school,Mackinaw City Middle School,82,71,5009,760,mackinaw city k12 school,MACKINAW CITY
kinawa middle school,Kinawa Middle School,79,68,5010,524,hart middle school,ROCHESTER HILLS
