SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId
4378,0,Milford,Milford HS,Mavericks,Cardinal & White,Lakes Valley Conference,9501,,#003366,4378.png,A,,1370,Highland,MI,2380 S. Milford Rd,,48357,(248) 684-8155,(248) 684-8295,milford,"https://www.google.com/maps/place/Milford+High+School/@42.6178377,-83.6247639,17z/data=!3m1!4b1!4m5!3m4!1s0x88235f306d068b17:0xbc5beb5a2ec3b1c9!8m2!3d42.6178338!4d-83.6225752",http://milfordmavs.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1370.</td></tr><tr><td>9</td><td>157</td><td>157</td><td>314</td></tr><tr><td>10</td><td>155</td><td>149</td><td>304</td></tr><tr><td>11</td><td>156</td><td>159</td><td>315</td></tr><tr><td>12</td><td>157</td><td>151</td><td>308</td></tr><tr><td>Other programs draw</td><td>67</td><td>62</td><td>129</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 157, 'GirlsCount': 157, 'CombinedCount': 314}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 155, 'GirlsCount': 149, 'CombinedCount': 304}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 156, 'GirlsCount': 159, 'CombinedCount': 315}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 157, 'GirlsCount': 151, 'CombinedCount': 308}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 67, 'GirlsCount': 62, 'CombinedCount': 129}]",https://gofan.co/app/school/MI67190,6080.0,Milford (6080)
4379,0,Royal Oak Dondero,Dondero HS,,Blue & White,,0,,#003366,,,,0,Royal Oak,MI,709 N Washington,,48067,(248) 541-7100,(248) 541-0408,dondero,,http://www.rosd.k12.mi.us/index_schools.htm,False,,,0,,,6097.0,Royal Oak Dondero (6097)
4380,0,Essexville Garber,Garber HS,Dukes,Carolina Blue & White,Tri-Valley Conference,6991,,#003366,6106.JPG,B,,542,Essexville,MI,213 Pine St,,48732,(989) 894-9710,(989) 894-9730,garber,"https://maps.google.com/maps?q=Essexville Garber+213 Pine St++Essexville, MI, 48732",http://www.e-hps.net/garber.php,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 540.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>91</td><td>71</td><td>162</td></tr><tr><td>10</td><td>65</td><td>55</td><td>120</td></tr><tr><td>11</td><td>62</td><td>61</td><td>123</td></tr><tr><td>12</td><td>61</td><td>76</td><td>137</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 91, 'GirlsCount': 71, 'CombinedCount': 162}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 65, 'GirlsCount': 55, 'CombinedCount': 120}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 62, 'GirlsCount': 61, 'CombinedCount': 123}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 61, 'GirlsCount': 76, 'CombinedCount': 137}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4291,6106.0,Essexville Garber (6106)
4381,0,Holland,Holland HS,Dutch,Red & White,OK Conference ,6963,,#003366,4381.jpg,A,,963,Holland,MI,600 Van Raalte Ave,,49423,(616) 494-2200,(616) 393-7556,holland,"https://maps.google.com/maps?q=Holland+600 Van Raalte Ave++Holland, MI, 49423",http://www.hollandpublicschools.org/vnews/display.v/SEC/Holland%20High,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 961.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>137</td><td>134</td><td>271</td></tr><tr><td>10</td><td>139</td><td>123</td><td>262</td></tr><tr><td>11</td><td>112</td><td>99</td><td>211</td></tr><tr><td>12</td><td>103</td><td>116</td><td>219</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 137, 'GirlsCount': 134, 'CombinedCount': 271}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 139, 'GirlsCount': 123, 'CombinedCount': 262}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 112, 'GirlsCount': 99, 'CombinedCount': 211}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 103, 'GirlsCount': 116, 'CombinedCount': 219}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10153,6114.0,Holland (6114)
4382,0,Temperance Bedford,Bedford HS,Kicking Mules,Showstopper Red and Grey,Southeastern Conference,6979,,#003366,6122.JPG,A,,1396,Temperance,MI,8285 Jackman Rd,,48182,(734) 850-6100,(734) 850-6199,bedford,"https://maps.google.com/maps?q=Temperance Bedford+8285 Jackman Rd++Temperance, MI, 48182",http://bedford.k12.mi.us/~shs/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1396.</td></tr><tr><td>9</td><td>188</td><td>163</td><td>351</td></tr><tr><td>10</td><td>139</td><td>155</td><td>294</td></tr><tr><td>11</td><td>164</td><td>153</td><td>317</td></tr><tr><td>12</td><td>160</td><td>146</td><td>306</td></tr><tr><td>Other programs draw</td><td>48</td><td>80</td><td>128</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 188, 'GirlsCount': 163, 'CombinedCount': 351}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 139, 'GirlsCount': 155, 'CombinedCount': 294}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 164, 'GirlsCount': 153, 'CombinedCount': 317}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 160, 'GirlsCount': 146, 'CombinedCount': 306}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 48, 'GirlsCount': 80, 'CombinedCount': 128}]",https://gofan.co/app/school/MI4056,6122.0,Temperance Bedford (6122)
4383,0,Gladstone,Gladstone HS,Braves,Purple & White,Great Northern UP Conference,6919,,#003366,6130.JPG,B,,414,Gladstone,MI,2100 M-35,,49837,(906) 789-8321,(906) 789-8319,gladstone,"https://maps.google.com/maps?q=Gladstone+2100 M-35++Gladstone, MI, 49837",http://www.gladstoneschools.com/High%20School/high.htm,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 414.</td></tr><tr><td>9</td><td>66</td><td>66</td><td>132</td></tr><tr><td>10</td><td>56</td><td>41</td><td>97</td></tr><tr><td>11</td><td>49</td><td>38</td><td>87</td></tr><tr><td>12</td><td>52</td><td>46</td><td>98</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 66, 'GirlsCount': 66, 'CombinedCount': 132}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 56, 'GirlsCount': 41, 'CombinedCount': 97}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 49, 'GirlsCount': 38, 'CombinedCount': 87}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 52, 'GirlsCount': 46, 'CombinedCount': 98}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI19255,6130.0,Gladstone (6130)
4384,0,Detroit Martin Luther King,Martin Luther King HS,Crusaders,Black & Gold,Detroit Public Schools League,6912,,#003366,,B,,764,Detroit,MI,3200 E Lafayette,,48207,(313) 494-7373,(313) 262-9152,mlk,"https://maps.google.com/maps?q=Detroit Martin Luther King+3200 E Lafayette++Detroit, MI, 48207",http://schools.detroit.k12.mi.us/jsp/index.jsp?KingHS,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 764.</td></tr><tr><td>9</td><td>82</td><td>87</td><td>169</td></tr><tr><td>10</td><td>64</td><td>103</td><td>167</td></tr><tr><td>11</td><td>131</td><td>110</td><td>241</td></tr><tr><td>12</td><td>101</td><td>86</td><td>187</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 82, 'GirlsCount': 87, 'CombinedCount': 169}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 64, 'GirlsCount': 103, 'CombinedCount': 167}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 131, 'GirlsCount': 110, 'CombinedCount': 241}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 101, 'GirlsCount': 86, 'CombinedCount': 187}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10020,6147.0,Detroit Martin Luther King (6147)
4385,0,North Branch,North Branch HS,Broncos,Navy & White,Blue Water Area Conference,6898,,#003366,4385.png,B,,679,North Branch,MI,6598 Brush St,PO Box 3620,48461,(810) 688-3001,(810) 688-8057,northbranch,"https://maps.google.com/maps?q=North Branch+6598 Brush St+PO Box 3620+North Branch, MI, 48461",http://www.nbbroncos.net/education/district/district.php?sectionid=1,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 679.</td></tr><tr><td>9</td><td>92</td><td>99</td><td>191</td></tr><tr><td>10</td><td>71</td><td>93</td><td>164</td></tr><tr><td>11</td><td>78</td><td>88</td><td>166</td></tr><tr><td>12</td><td>72</td><td>86</td><td>158</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 92, 'GirlsCount': 99, 'CombinedCount': 191}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 71, 'GirlsCount': 93, 'CombinedCount': 164}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 78, 'GirlsCount': 88, 'CombinedCount': 166}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 72, 'GirlsCount': 86, 'CombinedCount': 158}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10036,6155.0,North Branch (6155)
4386,0,Bellevue,Bellevue HS,Broncos,Red & White,Southern Central Athletic Association,6980,,#003366,6163.JPG,C,,187,Bellevue,MI,576 W Love Hwy,,49021,(269) 763-9413,(269) 763-3955,bellevue,"https://www.google.com/maps/place/Bellevue+Junior%2FSenior+High+School/@42.4523612,-85.0265218,17z/data=!3m1!4b1!4m2!3m1!1s0x881801f87a3c2361:0x84b3dfdf11d27aa0",http://www.bellevue-schools.com,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 187.</td></tr><tr><td>9</td><td>31</td><td>31</td><td>62</td></tr><tr><td>10</td><td>20</td><td>24</td><td>44</td></tr><tr><td>11</td><td>17</td><td>19</td><td>36</td></tr><tr><td>12</td><td>23</td><td>22</td><td>45</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 31, 'GirlsCount': 31, 'CombinedCount': 62}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 20, 'GirlsCount': 24, 'CombinedCount': 44}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 17, 'GirlsCount': 19, 'CombinedCount': 36}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 23, 'GirlsCount': 22, 'CombinedCount': 45}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4061,6163.0,Bellevue (6163)
4387,0,Owosso,Owosso HS,Trojans,Blue & Gold,Flint Metro League,6914,,#003366,mhsaasize/6171.png,A,,827,Owosso,MI,765 E North St,,48867,(989) 723-8231,(989) 729-5600,owosso,"https://maps.google.com/maps?q=Owosso+765 E North St++Owosso, MI, 48867",http://owosso.k12.mi.us/schools/ohs/home/index.shtml,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 827.</td></tr><tr><td>9</td><td>120</td><td>116</td><td>236</td></tr><tr><td>10</td><td>103</td><td>109</td><td>212</td></tr><tr><td>11</td><td>96</td><td>104</td><td>200</td></tr><tr><td>12</td><td>78</td><td>101</td><td>179</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 120, 'GirlsCount': 116, 'CombinedCount': 236}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 103, 'GirlsCount': 109, 'CombinedCount': 212}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 96, 'GirlsCount': 104, 'CombinedCount': 200}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 78, 'GirlsCount': 101, 'CombinedCount': 179}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3443,6171.0,Owosso (6171)
4388,0,Livonia Stevenson,Stevenson HS,Spartans,Blue & White,Kensington Lakes Activities Association,6931,,#003366,4388.jpg,A,,1629,Livonia,MI,33500 W Six Mile Rd,,48152,(734) 744-2660,(734) 744-2828,livoniastevenson,"https://maps.google.com/maps?q=Livonia Stevenson+33500 W Six Mile Rd++Livonia, MI, 48152",http://stevenson.livoniapublicschools.org/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1629.</td></tr><tr><td>9</td><td>200</td><td>206</td><td>406</td></tr><tr><td>10</td><td>197</td><td>210</td><td>407</td></tr><tr><td>11</td><td>198</td><td>192</td><td>390</td></tr><tr><td>12</td><td>214</td><td>211</td><td>425</td></tr><tr><td>Other programs draw</td><td>1</td><td>0</td><td>1</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 200, 'GirlsCount': 206, 'CombinedCount': 406}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 197, 'GirlsCount': 210, 'CombinedCount': 407}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 198, 'GirlsCount': 192, 'CombinedCount': 390}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 214, 'GirlsCount': 211, 'CombinedCount': 425}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 1, 'GirlsCount': 0, 'CombinedCount': 1}]",https://gofan.co/app/school/MI9878,6188.0,Livonia Stevenson (6188)
4389,0,Jackson Christian,Jackson Christian School,Royals,Purple/White/Black,,0,,#003366,6196.JPG,D,,55,Jackson,MI,4200 Lowe Rd,,49203,(517) 783-2658,(517) 783-4235,jacksonchristian,"https://maps.google.com/maps?q=Jackson Christian+4200 Lowe Rd++Jackson, MI, 49203",http://www.jacksonchristianschool.org/High/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 55.</td></tr><tr><td>9</td><td>9</td><td>6</td><td>15</td></tr><tr><td>10</td><td>5</td><td>7</td><td>12</td></tr><tr><td>11</td><td>6</td><td>6</td><td>12</td></tr><tr><td>12</td><td>6</td><td>10</td><td>16</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 9, 'GirlsCount': 6, 'CombinedCount': 15}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 5, 'GirlsCount': 7, 'CombinedCount': 12}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 6, 'GirlsCount': 6, 'CombinedCount': 12}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 6, 'GirlsCount': 10, 'CombinedCount': 16}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4398,6196.0,Jackson Christian (6196)
4390,0,Dearborn Heights Annapolis,Annapolis HS,Cougars,Blue & Gold,Western Wayne Athletic Conference,7002,,#003366,6205.JPG,B,,691,Dearborn Heights,MI,4650 Clippert,,48125,(313) 203-3300,(313) 278-1238,annapolis,"https://www.google.com/maps/place/4650+Clippert+St,+Dearborn+Heights,+MI+48125/@42.2758319,-83.248942,17z/data=!3m1!4b1!4m5!3m4!1s0x883b35fe5dc6870f:0xa760e04f95bf9714!8m2!3d42.2758319!4d-83.2467533",https://ahsdhsd7.district7.net/#,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 690.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>91</td><td>103</td><td>194</td></tr><tr><td>10</td><td>91</td><td>89</td><td>180</td></tr><tr><td>11</td><td>79</td><td>98</td><td>177</td></tr><tr><td>12</td><td>70</td><td>70</td><td>140</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 91, 'GirlsCount': 103, 'CombinedCount': 194}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 91, 'GirlsCount': 89, 'CombinedCount': 180}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 79, 'GirlsCount': 98, 'CombinedCount': 177}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 70, 'GirlsCount': 70, 'CombinedCount': 140}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9887,6205.0,Dearborn Heights Annapolis (6205)
4391,0,Grand Ledge,Grand Ledge HS,Comets,Blue & Gold,Capital Area Activities Conference,6899,,#003366,4391.jpeg,A,,1621,Grand Ledge,MI,820 Spring St,,48837,(517) 925-5930,(517) 925-5936,grandledge,"https://maps.google.com/maps?q=Grand Ledge+820 Spring St++Grand Ledge, MI, 48837",www.grandledgecomets.org,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1619.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>190</td><td>206</td><td>396</td></tr><tr><td>10</td><td>220</td><td>190</td><td>410</td></tr><tr><td>11</td><td>185</td><td>218</td><td>403</td></tr><tr><td>12</td><td>205</td><td>207</td><td>412</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 190, 'GirlsCount': 206, 'CombinedCount': 396}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 220, 'GirlsCount': 190, 'CombinedCount': 410}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 185, 'GirlsCount': 218, 'CombinedCount': 403}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 205, 'GirlsCount': 207, 'CombinedCount': 412}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4307,6213.0,Grand Ledge (6213)
